# 48 48 1 Gamma
0.61110861 0.47801470 0.37060274 0.28592244 0.22088093 0.17261980 0.13861039 0.11702065 0.10660520 0.10660520 0.11702065 0.13861039 0.17261980 0.22088093 0.28592244 0.37060274 0.47801470 0.61110861 0.77228161 0.96289822 1.18290530 1.43054358 1.70207223 1.99191031 2.29195498 2.59118628 2.87519882 3.12703910 3.32871412 3.46519459 3.55622608 3.65310036 3.77926204 3.77926204 3.65310036 3.55622608 3.46519459 3.32871412 3.12703910 2.87519882 2.59118628 2.29195498 1.99191031 1.70207223 1.43054358 1.18290530 0.96289822 0.77228161
0.90673286 0.77228161 0.66266764 0.57541171 0.50762838 0.45649750 0.41942198 0.39440687 0.38001399 0.37535075 0.38001399 0.39440687 0.41942198 0.45649750 0.50762838 0.57541171 0.66266764 0.77228161 0.90673286 1.06755582 1.25487582 1.46679552 1.69922320 1.94552345 2.19625255 2.43936799 2.66181277 2.85371765 3.01573251 3.16555497 3.33695555 3.55622608 3.77319046 3.86657497 3.77319046 3.55622608 3.33695555 3.16555497 3.01573251 2.85371765 2.66181277 2.43936799 2.19625255 1.94552345 1.69922320 1.46679552 1.25487582 1.06755582
1.19356390 1.06755582 0.96289822 0.87828481 0.81158533 0.76035765 0.72231775 0.69554557 0.67854694 0.67033868 0.67033868 0.67854694 0.69554557 0.72231775 0.76035765 0.81158533 0.87828481 0.96289822 1.06755582 1.19356390 1.34091648 1.50757836 1.68896414 1.87788416 2.06484632 2.24014456 2.39830891 2.54459161 2.70000098 2.89895917 3.16555497 3.46519459 3.69839166 3.82160906 3.82160906 3.69839166 3.46519459 3.16555497 2.89895917 2.70000098 2.54459161 2.39830891 2.24014456 2.06484632 1.87788416 1.68896414 1.50757836 1.34091648
1.44048187 1.34091648 1.25487582 1.18290530 1.12456972 1.07859322 1.04339944 1.01767777 1.00016040 0.99004415 0.98671424 0.99004415 1.00016040 1.01767777 1.04339944 1.07859322 1.12456972 1.18290530 1.25487582 1.34091648 1.44048187 1.55124363 1.66886972 1.78759738 1.90215369 2.01144906 2.12304044 2.25649509 2.44168422 2.70000098 3.01573251 3.32871412 3.55283232 3.68048753 3.72323520 3.68048753 3.55283232 3.32871412 3.01573251 2.70000098 2.44168422 2.25649509 2.12304044 2.01144906 1.90215369 1.78759738 1.66886972 1.55124363
1.59558267 1.55124363 1.50757836 1.46679552 1.43054358 1.39969651 1.37455693 1.35497222 1.34061217 1.33129881 1.32665943 1.32665943 1.33129881 1.34061217 1.35497222 1.37455693 1.39969651 1.43054358 1.46679552 1.50757836 1.55124363 1.59558267 1.63858235 1.68020679 1.72495619 1.78399420 1.87682555 2.02908642 2.25649509 2.54459161 2.85371765 3.12703910 3.31950818 3.43574453 3.49071883 3.49071883 3.43574453 3.31950818 3.12703910 2.85371765 2.54459161 2.25649509 2.02908642 1.87682555 1.78399420 1.72495619 1.68020679 1.63858235
1.60226043 1.63858235 1.66886972 1.68896414 1.69922320 1.70207223 1.70036868 1.69645594 1.69197847 1.68813065 1.68559630 1.68469414 1.68559630 1.68813065 1.69197847 1.69645594 1.70036868 1.70207223 1.69922320 1.68896414 1.66886972 1.63858235 1.60226043 1.57029090 1.55950987 1.59264581 1.69453111 1.87682555 2.12304044 2.39830891 2.66181277 2.87519882 3.02370829 3.11681494 3.16733260 3.18326236 3.16733260 3.11681494 3.02370829 2.87519882 2.66181277 2.39830891 2.12304044 1.87682555 1.69453111 1.59264581 1.55950987 1.57029090
1.48014394 1.57029090 1.68020679 1.78759738 1.87788416 1.94552345 1.99191031 2.02172478 2.03985570 2.05024768 2.05574326 2.05812342 2.05812342 2.05574326 2.05024768 2.03985570 2.02172478 1.99191031 1.94552345 1.87788416 1.78759738 1.68020679 1.57029090 1.48014394 1.43774039 1.47131567 1.59264581 1.78399420 2.01144906 2.24014456 2.43936799 2.59118628 2.69564064 2.76244408 2.80142022 2.81927721 2.81927721 2.80142022 2.76244408 2.69564064 2.59118628 2.43936799 2.24014456 2.01144906 1.78399420 1.59264581 1.47131567 1.43774039
1.39198230 1.43774039 1.55950987 1.72495619 1.90215369 2.06484632 2.19625255 2.29195498 2.35680799 2.39834693 2.42339705 2.43660451 2.44075374 2.43660451 2.42339705 2.39834693 2.35680799 2.29195498 2.19625255 2.06484632 1.90215369 1.72495619 1.55950987 1.43774039 1.39198230 1.43774039 1.55950987 1.72495619 1.90215369 2.06484632 2.19625255 2.29195498 2.35680799 2.39834693 2.42339705 2.43660451 2.44075374 2.43660451 2.42339705 2.39834693 2.35680799 2.29195498 2.19625255 2.06484632 1.90215369 1.72495619 1.55950987 1.43774039
1.48014394 1.43774039 1.47131567 1.59264581 1.78399420 2.01144906 2.24014456 2.43936799 2.59118628 2.69564064 2.76244408 2.80142022 2.81927721 2.81927721 2.80142022 2.76244408 2.69564064 2.59118628 2.43936799 2.24014456 2.01144906 1.78399420 1.59264581 1.47131567 1.43774039 1.48014394 1.57029090 1.68020679 1.78759738 1.87788416 1.94552345 1.99191031 2.02172478 2.03985570 2.05024768 2.05574326 2.05812342 2.05812342 2.05574326 2.05024768 2.03985570 2.02172478 1.99191031 1.94552345 1.87788416 1.78759738 1.68020679 1.57029090
1.60226043 1.57029090 1.55950987 1.59264581 1.69453111 1.87682555 2.12304044 2.39830891 2.66181277 2.87519882 3.02370829 3.11681494 3.16733260 3.18326236 3.16733260 3.11681494 3.02370829 2.87519882 2.66181277 2.39830891 2.12304044 1.87682555 1.69453111 1.59264581 1.55950987 1.57029090 1.60226043 1.63858235 1.66886972 1.68896414 1.69922320 1.70207223 1.70036868 1.69645594 1.69197847 1.68813065 1.68559630 1.68469414 1.68559630 1.68813065 1.69197847 1.69645594 1.70036868 1.70207223 1.69922320 1.68896414 1.66886972 1.63858235
1.59558267 1.63858235 1.68020679 1.72495619 1.78399420 1.87682555 2.02908642 2.25649509 2.54459161 2.85371765 3.12703910 3.31950818 3.43574453 3.49071883 3.49071883 3.43574453 3.31950818 3.12703910 2.85371765 2.54459161 2.25649509 2.02908642 1.87682555 1.78399420 1.72495619 1.68020679 1.63858235 1.59558267 1.55124363 1.50757836 1.46679552 1.43054358 1.39969651 1.37455693 1.35497222 1.34061217 1.33129881 1.32665943 1.32665943 1.33129881 1.34061217 1.35497222 1.37455693 1.39969651 1.43054358 1.46679552 1.50757836 1.55124363
1.44048187 1.55124363 1.66886972 1.78759738 1.90215369 2.01144906 2.12304044 2.25649509 2.44168422 2.70000098 3.01573251 3.32871412 3.55283232 3.68048753 3.72323520 3.68048753 3.55283232 3.32871412 3.01573251 2.70000098 2.44168422 2.25649509 2.12304044 2.01144906 1.90215369 1.78759738 1.66886972 1.55124363 1.44048187 1.34091648 1.25487582 1.18290530 1.12456972 1.07859322 1.04339944 1.01767777 1.00016040 0.99004415 0.98671424 0.99004415 1.00016040 1.01767777 1.04339944 1.07859322 1.12456972 1.18290530 1.25487582 1.34091648
1.19356390 1.34091648 1.50757836 1.68896414 1.87788416 2.06484632 2.24014456 2.39830891 2.54459161 2.70000098 2.89895917 3.16555497 3.46519459 3.69839166 3.82160906 3.82160906 3.69839166 3.46519459 3.16555497 2.89895917 2.70000098 2.54459161 2.39830891 2.24014456 2.06484632 1.87788416 1.68896414 1.50757836 1.34091648 1.19356390 1.06755582 0.96289822 0.87828481 0.81158533 0.76035765 0.72231775 0.69554557 0.67854694 0.67033868 0.67033868 0.67854694 0.69554557 0.72231775 0.76035765 0.81158533 0.87828481 0.96289822 1.06755582
0.90673286 1.06755582 1.25487582 1.46679552 1.69922320 1.94552345 2.19625255 2.43936799 2.66181277 2.85371765 3.01573251 3.16555497 3.33695555 3.55622608 3.77319046 3.86657497 3.77319046 3.55622608 3.33695555 3.16555497 3.01573251 2.85371765 2.66181277 2.43936799 2.19625255 1.94552345 1.69922320 1.46679552 1.25487582 1.06755582 0.90673286 0.77228161 0.66266764 0.57541171 0.50762838 0.45649750 0.41942198 0.39440687 0.38001399 0.37535075 0.38001399 0.39440687 0.41942198 0.45649750 0.50762838 0.57541171 0.66266764 0.77228161
0.61110861 0.77228161 0.96289822 1.18290530 1.43054358 1.70207223 1.99191031 2.29195498 2.59118628 2.87519882 3.12703910 3.32871412 3.46519459 3.55622608 3.65310036 3.77926204 3.77926204 3.65310036 3.55622608 3.46519459 3.32871412 3.12703910 2.87519882 2.59118628 2.29195498 1.99191031 1.70207223 1.43054358 1.18290530 0.96289822 0.77228161 0.61110861 0.47801470 0.37060274 0.28592244 0.22088093 0.17261980 0.13861039 0.11702065 0.10660520 0.10660520 0.11702065 0.13861039 0.17261980 0.22088093 0.28592244 0.37060274 0.47801470
0.32333500 0.47801470 0.66266764 0.87828481 1.12456972 1.39969651 1.70036868 2.02172478 2.35680799 2.69564064 3.02370829 3.31950818 3.55283232 3.69839166 3.77319046 3.77926204 3.64763038 3.77926204 3.77319046 3.69839166 3.55283232 3.31950818 3.02370829 2.69564064 2.35680799 2.02172478 1.70036868 1.39969651 1.12456972 0.87828481 0.66266764 0.47801470 0.32333500 0.19655025 0.09492001 0.01538517 -0.04500661 -0.08892525 -0.11871092 -0.13586896 -0.14145564 -0.13586896 -0.11871092 -0.08892525 -0.04500661 0.01538517 0.09492001 0.19655025
0.05158075 0.19655025 0.37060274 0.57541171 0.81158533 1.07859322 1.37455693 1.69645594 2.03985570 2.39834693 2.76244408 3.11681494 3.43574453 3.68048753 3.82160906 3.86657497 3.77926204 3.77926204 3.86657497 3.82160906 3.68048753 3.43574453 3.11681494 2.76244408 2.39834693 2.03985570 1.69645594 1.37455693 1.07859322 0.81158533 0.57541171 0.37060274 0.19655025 0.05158075 -0.06666098 -0.16101399 -0.23429612 -0.28912210 -0.32799896 -0.35277487 -0.36481295 -0.36481295 -0.35277487 -0.32799896 -0.28912210 -0.23429612 -0.16101399 -0.06666098
-0.20088058 -0.06666098 0.09492001 0.28592244 0.50762838 0.76035765 1.04339944 1.35497222 1.69197847 2.05024768 2.42339705 2.80142022 3.16733260 3.49071883 3.72323520 3.82160906 3.77319046 3.65310036 3.77319046 3.82160906 3.72323520 3.49071883 3.16733260 2.80142022 2.42339705 2.05024768 1.69197847 1.35497222 1.04339944 0.76035765 0.50762838 0.28592244 0.09492001 -0.06666098 -0.20088058 -0.31005471 -0.39674818 -0.46339049 -0.51229577 -0.54555565 -0.56479855 -0.57110728 -0.56479855 -0.54555565 -0.51229577 -0.46339049 -0.39674818 -0.31005471
-0.43374239 -0.31005471 -0.16101399 0.01538517 0.22088093 0.45649750 0.72231775 1.01767777 1.34061217 1.68813065 2.05574326 2.43660451 2.81927721 3.18326236 3.49071883 3.68048753 3.69839166 3.55622608 3.55622608 3.69839166 3.68048753 3.49071883 3.18326236 2.81927721 2.43660451 2.05574326 1.68813065 1.34061217 1.01767777 0.72231775 0.45649750 0.22088093 0.01538517 -0.16101399 -0.31005471 -0.43374239 -0.53418665 -0.61340436 -0.67337618 -0.71610351 -0.74339432 -0.75661592 -0.75661592 -0.74339432 -0.71610351 -0.67337618 -0.61340436 -0.53418665
-0.64837172 -0.53418665 -0.39674818 -0.23429612 -0.04500661 0.17261980 0.41942198 0.69554557 1.00016040 1.33129881 1.68559630 2.05812342 2.44075374 2.81927721 3.16733260 3.43574453 3.55283232 3.46519459 3.33695555 3.46519459 3.55283232 3.43574453 3.16733260 2.81927721 2.44075374 2.05812342 1.68559630 1.33129881 1.00016040 0.69554557 0.41942198 0.17261980 -0.04500661 -0.23429612 -0.39674818 -0.53418665 -0.64837172 -0.74076966 -0.81284638 -0.86613297 -0.90232098 -0.92317403 -0.92994182 -0.92317403 -0.90232098 -0.86613297 -0.81284638 -0.74076966
-0.84664240 -0.74076966 -0.61340436 -0.46339049 -0.28912210 -0.08892525 0.13861039 0.39440687 0.67854694 0.99004415 1.32665943 1.68469414 2.05812342 2.43660451 2.80142022 3.11681494 3.31950818 3.32871412 3.16555497 3.16555497 3.32871412 3.31950818 3.11681494 2.80142022 2.43660451 2.05812342 1.68469414 1.32665943 0.99004415 0.67854694 0.39440687 0.13861039 -0.08892525 -0.28912210 -0.46339049 -0.61340436 -0.74076966 -0.84664240 -0.93180133 -0.99695708 -1.04321533 -1.07237760 -1.08631785 -1.08631785 -1.07237760 -1.04321533 -0.99695708 -0.93180133
-1.03063846 -0.93180133 -0.81284638 -0.67337618 -0.51229577 -0.32799896 -0.11871092 0.11702065 0.38001399 0.67033868 0.98671424 1.32665943 1.68559630 2.05574326 2.42339705 2.76244408 3.02370829 3.12703910 3.01573251 2.89895917 3.01573251 3.12703910 3.02370829 2.76244408 2.42339705 2.05574326 1.68559630 1.32665943 0.98671424 0.67033868 0.38001399 0.11702065 -0.11871092 -0.32799896 -0.51229577 -0.67337618 -0.81284638 -0.93180133 -1.03063846 -1.10911117 -1.16706529 -1.20553822 -1.22690793 -1.23365351 -1.22690793 -1.20553822 -1.16706529 -1.10911117
-1.20189920 -1.10911117 -0.99695708 -0.86613297 -0.71610351 -0.54555565 -0.35277487 -0.13586896 0.10660520 0.37535075 0.67033868 0.99004415 1.33129881 1.68813065 2.05024768 2.39834693 2.69564064 2.87519882 2.85371765 2.70000098 2.70000098 2.85371765 2.87519882 2.69564064 2.39834693 2.05024768 1.68813065 1.33129881 0.99004415 0.67033868 0.37535075 0.10660520 -0.13586896 -0.35277487 -0.54555565 -0.71610351 -0.86613297 -0.99695708 -1.10911117 -1.20189920 -1.27370897 -1.32339043 -1.35247043 -1.36532230 -1.36532230 -1.35247043 -1.32339043 -1.27370897
-1.36122822 -1.27370897 -1.16706529 -1.04321533 -0.90232098 -0.74339432 -0.56479855 -0.36481295 -0.14145564 0.10660520 0.38001399 0.67854694 1.00016040 1.34061217 1.69197847 2.03985570 2.35680799 2.59118628 2.66181277 2.54459161 2.44168422 2.54459161 2.66181277 2.59118628 2.35680799 2.03985570 1.69197847 1.34061217 1.00016040 0.67854694 0.38001399 0.10660520 -0.14145564 -0.36481295 -0.56479855 -0.74339432 -0.90232098 -1.04321533 -1.16706529 -1.27370897 -1.36122822 -1.42552895 -1.46365036 -1.48065176 -1.48511430 -1.48065176 -1.46365036 -1.42552895
-1.50858551 -1.42552895 -1.32339043 -1.20553822 -1.07237760 -0.92317403 -0.75661592 -0.57110728 -0.36481295 -0.13586896 0.11702065 0.39440687 0.69554557 1.01767777 1.35497222 1.69645594 2.02172478 2.29195498 2.43936799 2.39830891 2.25649509 2.25649509 2.39830891 2.43936799 2.29195498 2.02172478 1.69645594 1.35497222 1.01767777 0.69554557 0.39440687 0.11702065 -0.13586896 -0.36481295 -0.57110728 -0.75661592 -0.92317403 -1.07237760 -1.20553822 -1.32339043 -1.42552895 -1.50858551 -1.56106603 -1.57823301 -1.58053454 -1.58053454 -1.57823301 -1.56106603
-1.64213493 -1.56106603 -1.46365036 -1.35247043 -1.22690793 -1.08631785 -0.92994182 -0.75661592 -0.56479855 -0.35277487 -0.11871092 0.13861039 0.41942198 0.72231775 1.04339944 1.37455693 1.70036868 1.99191031 2.19625255 2.24014456 2.12304044 2.02908642 2.12304044 2.24014456 2.19625255 1.99191031 1.70036868 1.37455693 1.04339944 0.72231775 0.41942198 0.13861039 -0.11871092 -0.35277487 -0.56479855 -0.75661592 -0.92994182 -1.08631785 -1.22690793 -1.35247043 -1.46365036 -1.56106603 -1.64213493 -1.65178395 -1.64265822 -1.63925948 -1.64265822 -1.65178395
-1.67522208 -1.65178395 -1.57823301 -1.48065176 -1.36532230 -1.23365351 -1.08631785 -0.92317403 -0.74339432 -0.54555565 -0.32799896 -0.08892525 0.17261980 0.45649750 0.76035765 1.07859322 1.39969651 1.70207223 1.94552345 2.06484632 2.01144906 1.87682555 1.87682555 2.01144906 2.06484632 1.94552345 1.70207223 1.39969651 1.07859322 0.76035765 0.45649750 0.17261980 -0.08892525 -0.32799896 -0.54555565 -0.74339432 -0.92317403 -1.08631785 -1.23365351 -1.36532230 -1.48065176 -1.57823301 -1.65178395 -1.67522208 -1.66988422 -1.66435231 -1.66435231 -1.66988422
-1.67577610 -1.66988422 -1.64265822 -1.58053454 -1.48511430 -1.36532230 -1.22690793 -1.07237760 -0.90232098 -0.71610351 -0.51229577 -0.28912210 -0.04500661 0.22088093 0.50762838 0.81158533 1.12456972 1.43054358 1.69922320 1.87788416 1.90215369 1.78399420 1.69453111 1.78399420 1.90215369 1.87788416 1.69922320 1.43054358 1.12456972 0.81158533 0.50762838 0.22088093 -0.04500661 -0.28912210 -0.51229577 -0.71610351 -0.90232098 -1.07237760 -1.22690793 -1.36532230 -1.48511430 -1.58053454 -1.64265822 -1.66988422 -1.67577610 -1.67393067 -1.67234026 -1.67393067
-1.67633822 -1.67393067 -1.66435231 -1.63925948 -1.58053454 -1.48065176 -1.35247043 -1.20553822 -1.04321533 -0.86613297 -0.67337618 -0.46339049 -0.23429612 0.01538517 0.28592244 0.57541171 0.87828481 1.18290530 1.46679552 1.68896414 1.78759738 1.72495619 1.59264581 1.59264581 1.72495619 1.78759738 1.68896414 1.46679552 1.18290530 0.87828481 0.57541171 0.28592244 0.01538517 -0.23429612 -0.46339049 -0.67337618 -0.86613297 -1.04321533 -1.20553822 -1.35247043 -1.48065176 -1.58053454 -1.63925948 -1.66435231 -1.67393067 -1.67633822 -1.67576412 -1.67576412
